TRAIN_CO,CAR_CO,TRAIN_TT,CAR_TT,TRAIN_WT,CAR_WT,INC,FULL,FLEX,CHOICE,TRAIN_AV,CAR_AV
54.585896,69.196236,74.646965,28.2135,9.246619,15.667116,0.47444826,1,0,1,1,1
65.54911,73.21413,71.74912,21.72625,19.127335,20.294449,0.21805866,0,0,1,1,1
50.08571,35.401245,36.1191,71.22135,18.042175,27.867664,0.2715066,0,0,1,1,1
61.39134,52.53355,36.791515,84.12292,17.190317,16.564627,0.23320253,0,1,1,1,1
40.520096,50.017883,97.91552,47.047417,23.881,6.3261747,0.18422228,0,1,0,1,1
28.93259,43.600838,95.279785,37.776566,29.686256,18.735239,0.31938827,0,1,1,1,1
22.111404,40.400116,77.91019,38.207153,24.205914,7.1535654,0.3781218,1,1,1,1,1
10.507919,17.270636,83.37588,61.1723,25.660845,28.75642,0.49348596,1,1,0,1,1
37.61836,28.847998,43.63083,49.907234,13.909709,17.914282,0.49693996,1,1,1,1,1
43.831272,49.000374,47.8743,38.294075,13.673822,14.860859,0.5509004,1,1,0,1,1
27.072924,27.855492,43.060005,44.708313,9.562126,8.426528,0.25425336,0,0,0,1,1
73.067215,98.70304,99.538124,68.13581,28.810114,9.119096,0.27039522,1,0,1,1,1
16.100471,6.9192214,21.868597,58.437588,29.70458,16.950933,0.6173844,1,0,1,1,1
59.8827,82.82135,96.44671,17.753344,26.612183,11.63272,0.20983647,0,0,0,1,1
29.972189,12.250924,45.28498,95.72966,9.755174,28.776016,0.3260361,0,1,1,1,1
34.93659,8.14247,48.99914,91.522316,14.828362,28.094503,0.5663951,1,1,1,1,1
26.435295,40.15122,40.5037,13.882256,25.415007,12.9097805,0.3790639,1,1,0,1,1
92.95884,85.6121,49.22327,77.80449,6.661279,23.918737,0.17603916,0,1,1,1,1
59.363255,1.2084551,8.340985,83.87385,6.3811646,26.149261,0.45632303,1,0,1,1,1
30.692898,32.373337,13.005903,10.692881,7.377105,7.5018363,0.604638,1,1,0,1,1
96.06423,94.57765,65.439,55.564053,8.069048,19.52899,0.3539327,0,0,0,1,1
24.663445,8.774424,7.65124,42.11861,6.2602963,19.906322,0.42172426,1,1,0,1,1
38.372776,42.221134,33.516155,22.18352,21.03311,22.819302,0.51660496,1,1,0,1,1
92.39225,77.02717,25.98099,88.52962,6.6772156,29.36436,0.20933089,0,1,1,1,1
99.70935,31.104445,10.226899,96.93504,5.0066442,27.548567,0.50865203,1,0,0,1,1
60.62589,37.709038,54.708378,87.60263,15.417069,18.138784,0.74242646,1,0,0,1,1
67.88943,58.66864,44.55512,66.498375,20.408506,19.861998,0.31407452,0,0,1,1,1
42.119926,30.411608,9.580781,34.865757,8.730215,22.186058,0.29525036,0,1,1,1,1
19.723763,29.713985,59.37843,44.42314,18.46666,16.105711,0.596218,1,1,1,1,1
17.824165,22.49936,81.33408,72.49418,23.724754,14.37562,0.2787691,0,1,1,1,1
81.420456,76.48641,15.792163,28.013346,20.395407,19.743307,0.1734825,0,0,0,1,1
75.91843,55.36469,31.326136,85.19227,21.083244,18.24524,0.30457962,1,0,1,1,1
30.713945,28.82395,65.95942,41.24851,9.904899,23.232216,0.43651304,1,0,0,1,1
46.510445,36.93224,51.810043,96.328156,7.59115,29.690418,0.21791174,0,1,0,1,1
55.844242,62.527393,48.836826,22.904207,6.2147036,6.1943603,0.3436184,1,1,1,1,1
19.809381,39.5637,90.000595,12.119976,15.820885,9.189411,0.37257612,0,1,0,1,1
90.30444,92.94048,62.318783,63.926414,26.953293,21.204529,0.26887658,0,1,0,1,1
36.112762,39.539062,47.167828,60.686913,25.755787,10.615124,0.5836059,1,1,1,1,1
71.84849,75.72271,50.604443,27.56927,10.186505,14.10836,0.26877683,0,0,1,1,1
16.001543,74.16877,89.40251,10.0504675,29.028429,9.797947,0.41246957,1,0,1,1,1
33.03317,40.890438,24.807547,23.563385,21.958801,7.85488,0.3933542,1,1,0,1,1
40.5094,44.907703,11.979654,10.725238,12.133375,7.7612824,0.2851778,0,1,0,1,1
65.27656,69.61117,61.539482,42.59112,15.669578,14.438282,0.22742385,0,0,0,1,1
47.77908,40.394943,7.9593515,15.26646,5.2110796,25.475246,0.25154316,0,1,1,1,1
77.61043,77.83166,68.199455,90.8656,27.4712,15.60715,0.44124058,1,1,0,1,1
30.57331,26.666199,65.55162,77.70261,15.404315,17.319607,0.20976011,0,1,1,1,1
55.297394,64.50158,86.93419,68.647125,24.692923,18.299946,0.4648779,1,1,0,1,1
28.02963,25.733433,94.45558,91.91511,18.185091,19.13953,0.51139367,1,1,1,1,1
48.789536,63.514977,47.33457,26.080343,20.958971,12.3248005,0.311197,1,0,1,1,1
1.7264744,2.9569368,92.81142,88.73476,28.412668,23.476442,0.40041438,1,1,1,1,1
35.063904,24.818737,63.84523,93.57752,20.542084,24.375078,0.2669405,0,0,1,1,1
22.398098,21.050291,35.645645,20.433167,14.192398,23.37584,0.15799852,0,1,1,1,1
25.225365,17.75639,35.35025,72.10864,20.465082,11.092278,0.23808202,0,1,1,1,1
61.60116,45.55496,32.688385,67.904175,10.36582,28.010942,0.27877283,0,0,1,1,1
3.4020665,10.48602,43.566044,14.625969,18.666187,14.628184,0.35138425,1,1,1,1,1
55.93573,60.721447,94.922806,67.95346,22.241068,28.475939,0.25018224,0,1,0,1,1
32.469975,79.30823,86.433105,22.847189,18.552647,6.6797156,0.47160524,1,0,0,1,1
52.5883,52.624546,70.44813,82.00003,27.9414,19.731106,0.41864306,1,1,1,1,1
47.904625,40.22849,5.312357,16.22014,5.211312,7.746024,0.54925853,1,1,1,1,1
48.229603,70.030174,90.509834,49.165977,18.05394,13.313036,0.46171635,1,0,1,1,1
78.52553,96.051186,92.38716,19.425655,25.210472,12.142819,0.18120031,0,0,1,1,1
81.42446,77.39016,5.561389,20.688631,6.358108,5.6762567,0.41410202,0,1,1,1,1
48.399033,45.11766,66.07799,82.897385,16.225113,26.629694,0.30336654,0,1,0,1,1
88.74822,65.2623,41.59561,77.0094,10.012136,28.67797,0.5062549,1,1,0,1,1
18.091913,47.02386,61.595478,6.740458,10.498401,6.803162,0.6853614,1,1,1,1,1
33.632496,27.723982,63.02667,62.951782,8.98939,13.753012,0.4676304,1,1,1,1,1
25.33392,32.227478,61.96382,44.69479,23.491882,17.595734,0.2001447,0,0,0,1,1
39.789936,7.083794,34.66698,71.84014,11.9587145,15.278494,0.7490834,1,0,1,1,1
66.775345,21.240824,11.638,77.877365,10.903835,14.741213,0.5973412,1,0,1,1,1
84.57808,80.64631,81.069756,85.91124,9.676647,23.295103,0.1803424,0,1,0,1,1
80.23377,85.97373,91.586235,83.898224,26.591326,17.397297,0.5390402,1,1,1,1,1
76.36848,57.957066,23.49409,78.72757,14.723934,21.524336,0.397107,1,1,0,1,1
54.431828,35.18484,25.007725,99.78708,8.697275,29.243153,0.23308885,0,1,0,1,1
70.302536,70.19208,43.270485,32.253902,13.889342,17.559042,0.2256276,0,1,1,1,1
21.063673,45.675655,89.09188,13.718637,29.603874,5.468151,0.22795409,0,0,0,1,1
96.62799,74.627014,24.204662,92.47658,5.731472,22.352627,0.27154565,0,0,0,1,1
68.07107,65.22106,44.806408,52.14812,19.749907,17.781904,0.20493169,0,1,1,1,1
12.640232,36.35584,66.55612,10.1180935,9.0746565,5.309532,0.4735619,1,1,0,1,1
44.713425,51.727283,53.60608,14.626641,11.372583,18.070168,0.4737854,1,1,1,1,1
49.794495,19.641325,36.714085,96.51228,14.282972,29.69849,0.47631037,1,1,1,1,1
18.69118,40.20913,78.95498,40.674923,19.3652,15.485393,0.5294961,1,1,0,1,1
95.21164,79.67121,17.866339,55.360394,5.196635,20.28982,0.26675177,0,0,0,1,1
62.77187,41.513367,23.212523,83.325035,12.58596,25.542543,0.36271143,0,0,0,1,1
23.861609,22.14731,79.75022,99.35945,26.768759,26.159367,0.24962483,0,0,0,1,1
55.624474,5.2820015,29.111778,76.52232,15.568078,26.673525,0.76620126,1,0,1,1,1
23.01661,51.778175,93.41422,56.46233,29.656952,17.7173,0.6363292,1,1,0,1,1
77.36034,64.25305,17.006792,19.150816,15.432483,28.034,0.40360287,1,0,1,1,1
41.940083,55.80253,62.475513,9.291211,11.018305,19.814014,0.43949118,1,1,0,1,1
60.331116,29.017632,67.650215,99.32402,18.043125,26.168657,0.75052524,1,0,0,1,1
21.189816,22.778046,11.433986,21.762774,13.616965,6.9366674,0.48353967,1,1,0,1,1
95.84593,56.3454,38.76708,95.074425,11.229843,25.978168,0.45135868,1,0,0,1,1
15.907466,11.685807,36.798786,43.603188,8.376179,21.659805,0.21258654,0,0,0,1,1
9.5554905,4.8216605,21.863106,38.29566,7.564058,27.084476,0.2081922,0,1,0,1,1
64.37305,45.64748,5.7603173,85.242935,6.410744,18.676117,0.19954596,0,0,1,1,1
64.475136,48.86072,5.991648,32.160343,6.305147,11.392408,0.51917714,1,1,0,1,1
69.50229,71.84535,61.758587,51.915176,15.340152,12.0027275,0.25130656,0,1,1,1,1
80.72769,53.875103,13.04066,91.20062,6.047985,23.958376,0.28527045,0,0,1,1,1
23.69082,21.273064,34.988483,42.705555,18.434385,13.735226,0.37381542,1,1,1,1,1
48.13739,51.00193,97.01874,90.89489,27.381927,22.521303,0.3878909,1,1,1,1,1
88.51729,97.34362,87.99034,40.405754,26.071257,20.722483,0.28656235,0,1,0,1,1
48.918037,53.610905,35.096752,27.04637,20.214275,15.733655,0.5916072,1,1,1,1,1
76.790054,43.859825,27.969122,81.07586,8.827009,29.675789,0.5539095,1,1,0,1,1
81.767685,81.12005,51.64072,40.081882,19.938814,28.792025,0.27116144,0,0,0,1,1
50.87784,66.84897,56.674625,14.49781,6.4186015,12.460404,0.5187369,1,0,0,1,1
51.12541,50.405785,43.518166,88.69562,26.869783,14.23475,0.189798,0,0,0,1,1
39.347614,47.618813,75.52898,38.804707,28.430677,23.025272,0.22651027,0,1,0,1,1
90.36784,91.924706,66.15464,54.656616,11.575534,19.884254,0.54712015,1,1,0,1,1
83.81785,64.62642,19.17625,61.62279,13.103512,14.111219,0.5832328,1,1,1,1,1
28.21071,17.23772,75.92546,99.70306,17.279419,29.717117,0.22986118,0,0,0,1,1
62.404385,80.0297,65.93752,5.6478767,20.186153,5.1927547,0.21081272,0,0,0,1,1
58.387833,71.95199,33.331947,35.468002,18.711323,6.9765067,0.67163956,1,0,0,1,1
79.65604,83.790146,98.91965,83.67421,17.23337,18.050823,0.25095508,0,1,0,1,1
20.017515,25.677977,37.73652,24.214178,12.463139,14.593784,0.285219,0,0,0,1,1
80.14334,64.485275,37.627274,68.747215,6.704586,15.435756,0.37912267,1,1,1,1,1
83.88063,62.88312,63.297077,68.158875,6.192971,25.681347,0.48147622,1,0,0,1,1
42.972584,40.22114,63.747307,69.88348,22.559504,23.309298,0.30997553,0,0,1,1,1
69.44046,63.066822,6.268575,13.333035,8.971669,7.167894,0.7278126,1,0,1,1,1
22.768217,15.592425,59.571117,51.76521,18.17199,29.361748,0.3366545,1,0,1,1,1
61.253025,81.11864,95.2388,49.17381,28.47142,20.384144,0.44295013,1,1,1,1,1
46.80038,64.40034,71.78331,28.858917,22.717093,23.895813,0.52542037,1,1,0,1,1
71.03272,48.005203,16.039545,74.9001,19.536516,15.022305,0.38099396,1,0,0,1,1
81.34878,71.57776,28.427141,42.52514,5.7152605,24.662523,0.27615175,0,1,1,1,1
46.399044,55.544296,44.799175,17.683153,12.075111,9.817012,0.38177207,0,0,0,1,1
58.253113,56.175747,42.079376,53.38481,9.928018,14.679235,0.213132,0,1,1,1,1
45.530552,47.952347,35.58692,45.461777,11.31743,12.122438,0.17130636,0,0,0,1,1
3.7796476,9.285189,97.2759,81.70791,29.19398,22.39246,0.4048674,1,1,1,1,1
63.807785,99.01829,97.07233,43.79283,28.943695,5.939875,0.47371647,1,1,0,1,1
27.726517,20.297646,54.180485,64.870514,10.93881,25.588629,0.33903047,1,1,0,1,1
16.330063,14.196458,92.57346,98.89344,28.682999,29.970657,0.26465204,0,0,0,1,1
12.216496,15.295832,88.844215,72.53461,17.100887,21.724054,0.30776212,0,1,0,1,1
79.471214,42.44646,9.848667,96.99284,6.1809244,28.1295,0.40915912,1,1,0,1,1
24.370687,27.797445,91.0126,91.89692,25.716087,20.623442,0.5090153,1,0,1,1,1
10.303011,20.612068,60.849216,47.380283,20.058378,12.76562,0.2917034,1,0,0,1,1
19.79066,21.067352,98.86853,59.856606,16.969551,27.15782,0.21763858,0,1,1,1,1
71.9338,50.080677,45.722828,88.9112,8.967965,28.625336,0.2930131,0,0,0,1,1
74.644,86.13402,64.83575,6.8025684,23.855463,5.786442,0.22626196,0,1,1,1,1
58.849186,73.52848,78.74673,21.978779,22.932764,19.293133,0.3397542,0,1,0,1,1
19.510195,10.550333,29.682661,92.92282,15.893026,15.907402,0.22175485,0,1,0,1,1
55.192017,58.617275,65.69674,54.74568,23.605648,16.933527,0.34262243,0,1,1,1,1
87.838715,86.93381,83.546,73.42679,22.42687,26.142046,0.21452513,1,0,1,1,1
10.314678,10.222816,45.326088,49.04321,13.639734,8.561462,0.5080375,1,1,0,1,1
12.631743,76.92017,94.86792,26.707697,23.481277,5.8681517,0.6084192,1,0,0,1,1
20.306183,56.152515,68.73774,8.622807,9.703497,8.263718,0.80473554,1,1,0,1,1
2.0331225,0.23836678,80.009735,89.19927,28.041653,25.364262,0.209293,0,0,1,1,1
55.50506,89.73343,98.25082,10.291425,24.351313,5.0621405,0.38986322,0,0,1,1,1
74.12009,34.099915,18.44805,98.10298,5.4490166,29.817923,0.4402668,1,1,0,1,1
24.095356,1.3978324,7.497267,60.763638,5.190324,12.085407,0.23560964,1,0,0,1,1
29.740965,47.699932,75.91206,18.032734,11.144192,12.369588,0.44515342,1,1,1,1,1
32.00282,9.0155115,63.575867,94.888565,13.189885,20.499535,0.5353102,1,0,0,1,1
36.56378,4.049195,14.424446,69.115944,17.350948,15.626555,0.5682345,1,0,1,1,1
48.630642,43.376812,54.580753,90.65168,25.035147,26.834217,0.25681594,0,1,0,1,1
23.251406,23.388556,53.20604,49.995106,13.519197,13.656712,0.33996552,0,1,1,1,1
22.14911,4.656971,32.14084,73.63668,9.805604,25.383373,0.2492019,0,0,0,1,1
73.5185,26.653484,28.601656,52.302193,5.231164,23.851141,0.85136735,1,0,1,1,1
27.08208,33.20563,22.133173,8.069361,17.285845,6.1267204,0.21486,0,0,1,1,1
74.49794,84.65926,60.463192,49.832104,22.112707,19.992117,0.32009497,1,0,0,1,1
51.953682,58.324665,19.622267,37.326748,21.421865,7.4231467,0.30689642,0,0,0,1,1
4.0823236,19.807837,72.61412,6.180852,29.151188,8.154612,0.22512208,0,1,0,1,1
66.165855,70.51389,86.58148,65.96273,28.202482,27.839697,0.31269267,1,1,1,1,1
27.911032,27.54753,70.21193,73.798454,22.832495,18.49096,0.28639042,0,0,1,1,1
39.940605,21.191753,30.187313,52.333595,6.1995173,29.087933,0.29397294,0,0,1,1,1
76.974915,79.6329,42.718105,9.987427,17.34662,27.796495,0.20189625,0,1,0,1,1
85.93545,93.66644,53.736523,60.67426,28.574726,7.4325256,0.5377348,1,1,1,1,1
40.192066,34.119644,56.832222,96.74653,26.02358,24.735094,0.25055212,0,1,0,1,1
9.923092,0.40696546,70.18109,88.67642,22.863033,29.202036,0.27552935,1,1,1,1,1
22.075575,19.493341,25.458994,47.680786,9.081336,15.234127,0.2571519,0,1,0,1,1
29.293888,31.849781,79.889336,76.124794,14.654158,18.068151,0.33842146,1,0,0,1,1
76.29958,88.02972,78.70565,40.46127,27.30361,16.37772,0.2269799,0,1,0,1,1
36.543797,5.142674,8.963965,34.04125,6.236664,19.569672,0.49972183,1,0,1,1,1
89.109535,50.10162,17.178345,97.50699,7.242169,22.817781,0.483207,1,1,0,1,1
80.21997,67.34667,57.02699,53.393314,12.035493,27.563778,0.46954718,1,0,0,1,1
80.938095,85.14661,83.455284,57.204678,29.895397,11.129607,0.25327837,0,1,1,1,1
73.18134,59.13792,14.248475,73.869225,6.644825,17.608078,0.29329586,0,0,0,1,1
36.572014,38.731743,90.26363,78.71903,24.454504,27.683428,0.24541056,0,0,0,1,1
22.037909,26.3396,37.488968,29.854689,19.560555,12.771592,0.28604406,0,0,0,1,1
27.326492,12.767763,17.548103,61.363956,5.6490602,10.5619335,0.24080902,0,0,1,1,1
58.118263,49.700977,13.021592,40.0979,18.324375,26.991972,0.26288462,0,1,0,1,1
38.717697,65.24053,75.321526,28.141306,19.079712,18.36405,0.5111391,1,0,1,1,1
45.57094,21.036882,36.68831,79.39876,18.684772,20.561644,0.58170986,1,0,0,1,1
76.07288,77.62367,15.699117,12.560164,8.023528,6.014516,0.28850922,0,1,0,1,1
63.2413,77.18463,93.491394,90.29056,29.3279,20.300598,0.69322056,1,0,0,1,1
61.99825,44.827946,42.891243,94.67384,22.136305,23.426144,0.3582353,1,1,1,1,1
63.398895,56.235928,22.13724,47.287624,13.604223,26.57509,0.2226601,0,1,0,1,1
90.52387,90.59393,81.52174,82.07098,20.511648,28.219597,0.25938773,0,1,0,1,1
47.33786,53.88227,67.76987,65.14337,12.9780655,7.587349,0.60395026,1,1,0,1,1
80.360344,68.68344,63.276337,83.35915,15.353399,27.507587,0.4644035,1,1,0,1,1
25.674837,37.94808,49.94448,16.784498,7.8833833,6.9843173,0.2774253,0,0,0,1,1
49.66366,30.233881,26.082748,88.7178,20.869677,24.268627,0.32372388,0,0,1,1,1
96.83264,97.94777,26.553627,18.488438,12.375096,16.435326,0.7776911,1,1,1,1,1
50.642216,54.440285,18.568674,19.8716,12.309294,7.1574354,0.5089666,1,1,0,1,1
92.45838,83.54473,74.29539,63.97936,16.777998,27.213078,0.56504124,1,0,1,1,1
38.439926,29.982079,16.686104,46.395622,13.090237,29.157946,0.28328934,0,1,0,1,1
92.29558,77.43378,35.378906,56.27326,13.343376,27.685774,0.48733753,1,1,0,1,1
12.017068,37.717365,42.207664,11.307026,11.859693,6.481226,0.64135444,1,0,1,1,1
51.623405,51.08964,8.604416,17.769249,16.565763,14.870534,0.24042271,0,1,0,1,1
54.494274,48.1919,19.726072,58.164402,24.9909,23.593632,0.2824137,0,1,1,1,1
70.041245,54.23174,21.211655,86.30124,15.924042,21.458239,0.2510301,0,0,0,1,1
57.446663,75.447205,78.17966,36.58731,24.187382,28.032024,0.6003635,1,1,0,1,1
24.34839,38.586575,75.981155,23.658178,21.43403,11.178879,0.24978104,0,0,1,1,1
14.800554,28.30375,38.011948,37.96788,25.14277,9.398334,0.6137793,1,0,1,1,1
77.29304,65.29945,67.81527,86.74844,17.769587,23.472916,0.32760033,1,0,0,1,1
58.893497,85.51665,44.992603,13.258343,16.570675,5.895797,0.48406416,1,0,0,1,1
81.85091,55.81298,69.27164,78.689896,16.196636,28.263575,0.88184965,1,0,0,1,1
37.995045,51.788116,62.5078,14.236066,7.7627535,9.820848,0.38628724,1,1,0,1,1
41.60135,37.762142,62.82465,56.867573,22.227413,28.699703,0.68314314,1,0,0,1,1
72.21502,71.56918,8.750925,17.829967,7.3207073,12.209369,0.25383145,0,0,0,1,1
66.736275,75.65554,89.46036,45.44071,24.999365,26.51041,0.30244574,0,1,0,1,1
47.340454,33.9727,21.974722,62.14407,10.767842,28.297697,0.2719174,0,0,0,1,1
33.655533,30.391945,41.850834,38.39463,9.912804,13.19283,0.49040326,1,1,1,1,1
45.94663,42.76998,46.16285,60.358315,26.113825,21.05945,0.55762845,1,1,0,1,1
26.648937,72.94428,72.41316,12.320457,24.394934,23.589739,0.76336753,1,0,1,1,1
14.362545,24.968088,87.05643,28.881079,24.549297,18.723454,0.27111652,0,1,1,1,1
56.056545,5.064819,6.316945,60.508385,5.2166944,21.457647,0.5594295,1,0,1,1,1
0.22965667,6.828981,12.038855,14.678873,14.78078,6.8652987,0.4853438,1,0,0,1,1
85.11722,95.59791,40.711994,34.5646,22.364012,6.451758,0.48174313,1,1,0,1,1
59.998886,39.654602,28.689535,62.56548,17.71328,20.809427,0.63906085,1,1,1,1,1
71.57775,81.22396,53.69922,19.776426,11.346278,8.604551,0.35103318,1,1,1,1,1
26.327017,18.2674,18.630625,73.27733,25.360992,26.69647,0.2492662,0,1,0,1,1
44.635406,42.761948,65.957275,80.47255,8.517482,9.444068,0.23755673,0,0,0,1,1
40.348984,50.96015,30.566866,25.021446,17.14667,9.678122,0.6465745,1,0,1,1,1
95.04951,84.17902,21.250294,56.719994,12.152825,23.724712,0.29087207,0,0,0,1,1
27.984941,35.36704,27.976263,20.088089,18.459991,6.3810954,0.2601762,0,1,0,1,1
57.92608,34.50292,48.34034,44.731598,6.7560987,28.060291,0.737584,1,0,0,1,1
25.293663,10.658405,16.06579,95.498566,25.400871,27.228544,0.20014037,0,0,0,1,1
4.94671,8.344202,61.98163,40.605156,11.907202,19.16481,0.39810157,1,1,0,1,1
41.763126,51.75589,91.67153,69.92765,26.573536,24.381023,0.46889898,1,1,0,1,1
33.30969,95.71358,95.30957,36.001446,25.416145,10.783925,0.7399634,1,0,1,1,1
15.480734,31.746838,53.89558,51.506138,26.4105,7.492076,0.3558578,1,0,1,1,1
19.03087,9.984484,68.84924,74.2304,18.836325,26.458368,0.41384172,1,0,0,1,1
49.53472,46.07965,45.618042,65.439644,15.609857,14.96762,0.30126464,0,1,1,1,1
60.93097,57.259483,19.667303,60.503323,22.156303,10.606962,0.23954652,0,0,0,1,1
2.3591225,2.8043818,58.83665,52.73539,13.61532,15.779711,0.21160154,0,1,0,1,1
56.116863,55.389484,53.36479,61.43161,11.585953,7.211788,0.46427688,1,0,1,1,1
69.752945,66.78497,48.10896,53.361763,18.511637,16.86045,0.21939903,0,0,1,1,1
16.045483,24.64396,99.14607,63.017303,27.74177,19.480589,0.18501307,0,1,0,1,1
58.12164,72.52575,90.51392,61.039497,16.847916,21.087103,0.89436686,1,1,1,1,1
35.973083,70.87274,62.729103,22.610006,24.402025,5.945418,0.46017292,1,0,1,1,1
0.67292655,6.9219055,83.71932,60.849285,9.15367,8.76102,0.6352545,1,1,1,1,1
59.654068,93.453384,89.57573,25.48582,22.452543,10.179145,0.52522516,1,1,0,1,1
58.28717,52.926495,36.727367,57.474804,12.414304,17.45089,0.31730366,1,1,1,1,1
62.217804,60.16783,40.84361,47.210888,8.070016,19.488405,0.29607588,0,0,0,1,1
16.93467,19.953972,82.73669,69.42605,21.469053,18.076262,0.26924208,0,1,1,1,1
76.4303,56.40366,23.815042,69.76209,24.575693,21.422562,0.65022737,1,1,1,1,1
99.66414,76.18501,21.722475,70.01099,10.783579,17.164066,0.5803266,1,1,0,1,1
38.121452,74.557816,99.281425,54.591507,29.74053,14.96579,0.384614,1,0,0,1,1
10.26641,4.3533535,9.246381,18.59382,13.823229,20.845858,0.24640265,0,1,1,1,1
86.30145,97.44193,34.530643,44.889153,22.525265,9.823707,0.5545392,1,0,0,1,1
79.76426,82.96036,44.10044,41.48746,11.163015,8.03321,0.5903739,1,0,1,1,1
93.360695,81.40503,26.40001,73.08716,6.030484,28.787174,0.22169289,0,1,0,1,1
24.893066,17.154144,15.185684,31.664701,13.935449,15.434993,0.1954406,0,0,1,1,1
75.73702,98.7852,82.04697,18.437134,29.211092,10.119504,0.21660179,0,0,0,1,1
19.903038,6.635387,28.368109,87.40787,8.715487,20.84259,0.24048351,0,0,0,1,1
49.878113,29.268648,5.4619555,90.83043,6.8947845,28.839615,0.3063535,0,1,0,1,1
32.640797,32.257385,28.485985,22.35603,13.260725,18.202883,0.3027628,0,0,1,1,1
57.27957,64.78688,83.84119,46.232536,27.5362,10.435148,0.19825305,0,1,1,1,1
11.781843,63.66984,44.06023,5.336133,19.61742,5.497172,0.86046565,1,0,1,1,1
39.63902,32.76222,13.541885,34.014843,9.635835,12.099808,0.38248003,0,0,1,1,1
26.001352,91.202095,97.60006,35.379818,29.739525,6.1363883,0.5833801,1,0,1,1,1
26.092117,17.765728,67.33478,75.89063,18.818836,21.879097,0.72647727,1,0,0,1,1
66.430504,62.40219,93.114044,80.133896,17.769909,28.071058,0.3203575,0,1,1,1,1
47.01208,71.46951,93.637146,25.41408,28.038694,7.3561273,0.2931473,1,1,1,1,1
10.06479,51.248497,88.43438,25.910229,20.927221,13.696341,0.5259468,1,0,0,1,1
8.522978,13.198357,43.144905,46.83151,19.91881,13.340211,0.5866669,1,0,1,1,1
95.062256,91.54955,31.500217,52.229145,14.932918,15.406586,0.2571885,0,1,0,1,1
49.085514,18.59634,50.687874,96.90541,10.6509,29.749031,0.52819073,1,1,0,1,1
31.90149,41.334003,76.89798,25.41242,23.656532,26.176422,0.24730574,0,1,0,1,1
88.426735,92.27326,53.343845,47.865513,20.64217,11.869215,0.26696122,0,0,1,1,1
56.12565,50.608166,40.65095,50.303284,12.393588,17.24983,0.27196997,0,1,1,1,1
4.63588,8.499956,61.786407,50.490833,24.903631,24.14449,0.582539,1,1,0,1,1
30.018518,39.26735,97.960335,58.164314,24.887764,24.6973,0.32209843,0,1,0,1,1
50.35022,87.454254,64.04613,17.769724,23.337818,12.029446,0.5002431,1,0,1,1,1
27.832489,48.794376,93.80965,6.8856983,15.41234,9.831172,0.33735108,0,1,1,1,1
47.125416,52.29421,74.52297,50.876842,21.667477,20.951008,0.4556177,1,1,1,1,1
48.5132,37.32197,45.904114,75.261795,18.116978,16.31544,0.43205294,1,0,0,1,1
